Date,sku,product_name,category,units_sold,price,promotion,store,stock_level,is_assembly_required,customer_rating,fulfillment_center_id,profit_margin_percent,is_seasonal_item
2024-12-22,ALEX-012,Alex Drawer Unit,Office,42.16,93.31,0,Porto,271,True,4.8,OPO_FC,33.03,False
2025-01-10,FRIHET-010,Friheten Sofa Bed,Living Room,19.13,610.36,0,Porto,232,True,4.34,OPO_FC,32.51,False
2024-02-09,FJADRAR-014,Fjädrar Cushion,Decoration,8.82,23.1,0,Thessaloniki,163,False,3.84,THS_FC,31.74,False
2024-07-07,FJADRAR-014,Fjädrar Cushion,Decoration,48.14,23.1,0,Valencia,700,False,4.0,VLC_FC,31.74,False
2025-02-11,FORNYAD-011,Förnyad Mug,Kitchen,21.67,3.44,0,Barcelona,391,False,3.92,BCN_FC,35.89,False
2024-10-31,FRIHET-010,Friheten Sofa Bed,Living Room,43.33,457.77,1,Bordeaux,523,True,4.18,BDX_FC,10.01,False
2025-03-07,ALEX-012,Alex Drawer Unit,Office,33.59,69.98,1,Rome,568,True,4.06,ROM_FC,10.71,False
2024-12-18,FORNYAD-011,Förnyad Mug,Kitchen,45.32,3.44,0,Athens,607,False,4.6,ATH_FC,35.89,False
2024-11-10,FRIHET-010,Friheten Sofa Bed,Living Room,24.88,610.36,0,Naples,234,True,4.06,NAP_FC,32.51,False
2024-06-12,MALM-009,Malm Dresser,Bedroom,15.62,150.57,1,Rome,302,True,4.5,ROM_FC,9.95,False
2025-05-31,MALM-009,Malm Dresser,Bedroom,33.69,200.76,0,Naples,690,True,4.61,NAP_FC,32.46,False
2024-02-27,RASKOG-013,Råskog Cart,Storage,45.91,49.0,0,Barcelona,639,False,4.37,BCN_FC,34.36,True
2024-10-12,FJADRAR-014,Fjädrar Cushion,Decoration,22.92,17.32,1,Thessaloniki,485,False,3.91,THS_FC,8.99,False
2024-03-02,FJADRAR-014,Fjädrar Cushion,Decoration,45.99,23.1,0,Valencia,472,False,4.71,VLC_FC,31.74,False
2024-02-03,MALM-009,Malm Dresser,Bedroom,18.65,200.76,0,Milan,363,True,3.88,MIL_FC,32.46,False
2024-07-15,FJADRAR-014,Fjädrar Cushion,Decoration,24.88,23.1,0,Thessaloniki,773,False,4.0,THS_FC,31.74,False
2024-12-13,FRIHET-010,Friheten Sofa Bed,Living Room,39.48,610.36,0,Thessaloniki,507,True,4.94,THS_FC,32.51,False
2025-02-25,FJADRAR-014,Fjädrar Cushion,Decoration,11.3,23.1,0,Naples,127,False,4.19,NAP_FC,31.74,False
2024-11-29,FJADRAR-014,Fjädrar Cushion,Decoration,16.0,17.32,1,Rome,646,False,4.53,ROM_FC,8.99,False
2025-05-28,FJADRAR-014,Fjädrar Cushion,Decoration,10.14,23.1,0,Naples,119,False,4.79,NAP_FC,31.74,False
2024-12-07,ALEX-012,Alex Drawer Unit,Office,12.16,93.31,0,Rome,59,True,4.83,ROM_FC,33.03,False
2024-11-28,ALEX-012,Alex Drawer Unit,Office,29.5,93.31,0,Thessaloniki,534,True,4.19,THS_FC,33.03,True
2024-04-09,FJADRAR-014,Fjädrar Cushion,Decoration,15.95,23.1,0,Bordeaux,736,False,3.91,BDX_FC,31.74,False
2024-08-21,RASKOG-013,Råskog Cart,Storage,21.68,49.0,0,Marseille,450,False,4.79,MRS_FC,34.36,False
2024-07-15,ALEX-012,Alex Drawer Unit,Office,46.68,93.31,0,Athens,647,True,4.8,ATH_FC,33.03,False
2024-11-25,MALM-009,Malm Dresser,Bedroom,16.82,200.76,0,Barcelona,503,True,3.95,BCN_FC,32.46,False
2025-05-28,FORNYAD-011,Förnyad Mug,Kitchen,5.35,2.58,1,Thessaloniki,409,False,4.44,THS_FC,14.53,False
2024-12-18,MALM-009,Malm Dresser,Bedroom,48.84,150.57,1,Valencia,547,True,4.58,VLC_FC,9.95,False
2024-10-12,MALM-009,Malm Dresser,Bedroom,8.33,150.57,1,Marseille,172,True,4.77,MRS_FC,9.95,True
2025-01-14,RASKOG-013,Råskog Cart,Storage,24.62,49.0,0,Porto,730,False,4.78,OPO_FC,34.36,False
2025-01-15,FRIHET-010,Friheten Sofa Bed,Living Room,21.79,610.36,0,Valencia,394,True,4.71,VLC_FC,32.51,False
2025-01-11,FRIHET-010,Friheten Sofa Bed,Living Room,11.25,610.36,0,Marseille,84,True,4.0,MRS_FC,32.51,False
2025-01-28,MALM-009,Malm Dresser,Bedroom,24.95,200.76,0,Rome,359,True,3.95,ROM_FC,32.46,True
2025-03-19,FORNYAD-011,Förnyad Mug,Kitchen,34.14,3.44,0,Naples,737,False,4.16,NAP_FC,35.89,True
2024-02-01,ALEX-012,Alex Drawer Unit,Office,17.39,93.31,0,Barcelona,730,True,4.28,BCN_FC,33.03,False
2024-07-08,ALEX-012,Alex Drawer Unit,Office,10.34,93.31,0,Porto,125,True,4.28,OPO_FC,33.03,False
2025-01-22,RASKOG-013,Råskog Cart,Storage,6.75,49.0,0,Barcelona,551,False,4.35,BCN_FC,34.36,False
2024-02-09,KALLAX-002,Kallax Shelf,Storage,27.0,299.25,1,Zenata,90,True,4.75,MOR_FC_ZN,2.0,False
2024-08-18,FJADRAR-014,Fjädrar Cushion,Decoration,10.57,23.1,0,Bordeaux,479,False,4.16,BDX_FC,31.74,False
2024-11-28,FORNYAD-011,Förnyad Mug,Kitchen,44.83,2.58,1,Athens,336,False,4.52,ATH_FC,14.53,False
2024-03-21,FRIHET-010,Friheten Sofa Bed,Living Room,34.09,610.36,0,Valencia,613,True,4.24,VLC_FC,32.51,False
2025-01-08,FRIHET-010,Friheten Sofa Bed,Living Room,23.44,610.36,0,Thessaloniki,232,True,4.63,THS_FC,32.51,False
2024-10-27,FRIHET-010,Friheten Sofa Bed,Living Room,19.63,610.36,0,Athens,477,True,4.87,ATH_FC,32.51,False
2025-02-20,RASKOG-013,Råskog Cart,Storage,40.35,36.75,1,Milan,260,False,4.67,MIL_FC,12.47,False
2024-07-11,FRIHET-010,Friheten Sofa Bed,Living Room,7.43,610.36,0,Rome,723,True,4.64,ROM_FC,32.51,False
2025-02-14,ALEX-012,Alex Drawer Unit,Office,34.59,93.31,0,Bordeaux,380,True,4.88,BDX_FC,33.03,False
2025-02-18,FJADRAR-014,Fjädrar Cushion,Decoration,11.88,23.1,0,Porto,686,False,4.12,OPO_FC,31.74,False
2024-11-03,ALEX-012,Alex Drawer Unit,Office,18.19,93.31,0,Valencia,390,True,4.49,VLC_FC,33.03,True
2024-08-19,FRIHET-010,Friheten Sofa Bed,Living Room,34.02,610.36,0,Porto,524,True,4.99,OPO_FC,32.51,False
2024-08-09,FORNYAD-011,Förnyad Mug,Kitchen,10.22,3.44,0,Athens,21,False,4.59,ATH_FC,35.89,False
2024-04-01,FRIHET-010,Friheten Sofa Bed,Living Room,23.8,610.36,0,Naples,771,True,4.72,NAP_FC,32.51,False
2025-03-20,ALEX-012,Alex Drawer Unit,Office,10.05,69.98,1,Thessaloniki,714,True,4.46,THS_FC,10.71,False
2024-08-19,ALEX-012,Alex Drawer Unit,Office,34.19,93.31,0,Porto,529,True,4.36,OPO_FC,33.03,False
2024-11-19,ALEX-012,Alex Drawer Unit,Office,30.95,93.31,0,Valencia,457,True,4.86,VLC_FC,33.03,False
2024-06-17,FORNYAD-011,Förnyad Mug,Kitchen,24.04,3.44,0,Bordeaux,767,False,4.63,BDX_FC,35.89,False
2024-11-14,MALM-009,Malm Dresser,Bedroom,37.9,200.76,0,Thessaloniki,34,True,4.68,THS_FC,32.46,False
2025-04-11,ALEX-012,Alex Drawer Unit,Office,38.55,93.31,0,Bordeaux,545,True,4.51,BDX_FC,33.03,False
2024-08-17,FORNYAD-011,Förnyad Mug,Kitchen,23.1,3.44,0,Rome,580,False,4.02,ROM_FC,35.89,False
2024-09-17,RASKOG-013,Råskog Cart,Storage,40.8,49.0,0,Porto,609,False,4.72,OPO_FC,34.36,False
2024-09-29,ALEX-012,Alex Drawer Unit,Office,41.68,93.31,0,Milan,526,True,4.29,MIL_FC,33.03,False
2024-12-24,RASKOG-013,Råskog Cart,Storage,32.4,49.0,0,Bordeaux,49,False,4.02,BDX_FC,34.36,False
2024-02-09,FJADRAR-014,Fjädrar Cushion,Decoration,29.6,23.1,0,Thessaloniki,218,False,4.15,THS_FC,31.74,False
2025-01-14,FORNYAD-011,Förnyad Mug,Kitchen,18.16,3.44,0,Valencia,409,False,4.41,VLC_FC,35.89,False
2024-01-03,ALEX-012,Alex Drawer Unit,Office,9.89,93.31,0,Marseille,536,True,4.62,MRS_FC,33.03,False
2024-08-11,FORNYAD-011,Förnyad Mug,Kitchen,43.4,3.44,0,Rome,387,False,4.49,ROM_FC,35.89,False
2024-09-19,ALEX-012,Alex Drawer Unit,Office,29.55,69.98,1,Naples,696,True,4.15,NAP_FC,10.71,False
2024-05-25,FJADRAR-014,Fjädrar Cushion,Decoration,9.2,23.1,0,Naples,337,False,4.07,NAP_FC,31.74,True
2025-01-03,MALM-009,Malm Dresser,Bedroom,7.07,200.76,0,Barcelona,203,True,4.92,BCN_FC,32.46,False
2024-02-17,MALM-009,Malm Dresser,Bedroom,22.34,200.76,0,Rome,603,True,4.55,ROM_FC,32.46,False
2024-06-20,RASKOG-013,Råskog Cart,Storage,18.61,49.0,0,Naples,592,False,3.85,NAP_FC,34.36,False
2024-04-17,FRIHET-010,Friheten Sofa Bed,Living Room,11.94,610.36,0,Athens,80,True,4.54,ATH_FC,32.51,True
2024-06-01,FRIHET-010,Friheten Sofa Bed,Living Room,29.92,610.36,0,Marseille,619,True,4.16,MRS_FC,32.51,False
2025-02-23,FJADRAR-014,Fjädrar Cushion,Decoration,6.42,23.1,0,Thessaloniki,263,False,4.25,THS_FC,31.74,False
2024-06-09,ALEX-012,Alex Drawer Unit,Office,28.55,93.31,0,Bordeaux,665,True,4.69,BDX_FC,33.03,True
2025-02-12,FRIHET-010,Friheten Sofa Bed,Living Room,48.1,610.36,0,Porto,408,True,4.31,OPO_FC,32.51,False
2024-03-05,ALEX-012,Alex Drawer Unit,Office,35.46,93.31,0,Valencia,424,True,4.85,VLC_FC,33.03,False
2025-01-04,FORNYAD-011,Förnyad Mug,Kitchen,11.08,3.44,0,Valencia,732,False,4.96,VLC_FC,35.89,False
2024-07-14,RASKOG-013,Råskog Cart,Storage,20.2,49.0,0,Barcelona,595,False,4.07,BCN_FC,34.36,False
2025-05-10,RASKOG-013,Råskog Cart,Storage,37.51,49.0,0,Porto,178,False,3.89,OPO_FC,34.36,False
2024-05-07,FJADRAR-014,Fjädrar Cushion,Decoration,23.51,17.32,1,Rome,397,False,3.89,ROM_FC,8.99,False
2025-05-28,FORNYAD-011,Förnyad Mug,Kitchen,8.12,3.44,0,Milan,422,False,4.01,MIL_FC,35.89,True
2025-03-03,RASKOG-013,Råskog Cart,Storage,27.61,49.0,0,Thessaloniki,743,False,4.49,THS_FC,34.36,False
2025-03-14,FORNYAD-011,Förnyad Mug,Kitchen,31.86,3.44,0,Naples,323,False,4.07,NAP_FC,35.89,True
2024-01-31,ALEX-012,Alex Drawer Unit,Office,21.86,69.98,1,Rome,451,True,3.83,ROM_FC,10.71,False
2024-04-19,FORNYAD-011,Förnyad Mug,Kitchen,36.81,3.44,0,Porto,673,False,4.28,OPO_FC,35.89,False
2024-01-11,FORNYAD-011,Förnyad Mug,Kitchen,11.8,2.58,1,Naples,704,False,4.21,NAP_FC,14.53,False
2024-05-29,FORNYAD-011,Förnyad Mug,Kitchen,21.32,3.44,0,Athens,631,False,4.43,ATH_FC,35.89,True
2025-04-18,RASKOG-013,Råskog Cart,Storage,37.61,49.0,0,Milan,554,False,3.94,MIL_FC,34.36,True
2024-08-18,HEMNES-003,Hemnes Bed,Bedroom,3.0,1990.0,0,Zenata,113,True,4.25,MOR_FC_ZN,30.92,False
2025-04-27,FRIHET-010,Friheten Sofa Bed,Living Room,11.44,610.36,0,Porto,281,True,4.6,OPO_FC,32.51,False
2024-10-18,ALEX-012,Alex Drawer Unit,Office,8.61,69.98,1,Barcelona,292,True,4.73,BCN_FC,10.71,False
2024-06-30,RASKOG-013,Råskog Cart,Storage,30.91,49.0,0,Barcelona,752,False,4.04,BCN_FC,34.36,False
2024-12-23,RASKOG-013,Råskog Cart,Storage,43.3,49.0,0,Athens,617,False,4.5,ATH_FC,34.36,False
2024-09-19,ALEX-012,Alex Drawer Unit,Office,33.95,93.31,0,Rome,125,True,3.84,ROM_FC,33.03,False
2024-01-27,FRIHET-010,Friheten Sofa Bed,Living Room,22.46,610.36,0,Athens,37,True,4.27,ATH_FC,32.51,True
2024-12-08,FRIHET-010,Friheten Sofa Bed,Living Room,47.11,610.36,0,Porto,477,True,4.7,OPO_FC,32.51,False
2024-05-31,RASKOG-013,Råskog Cart,Storage,33.95,49.0,0,Rome,490,False,4.33,ROM_FC,34.36,True
2024-11-28,FRIHET-010,Friheten Sofa Bed,Living Room,26.98,610.36,0,Athens,114,True,4.56,ATH_FC,32.51,True
2024-09-24,FORNYAD-011,Förnyad Mug,Kitchen,14.04,3.44,0,Marseille,394,False,4.44,MRS_FC,35.89,False
2024-04-30,FRIHET-010,Friheten Sofa Bed,Living Room,36.66,610.36,0,Porto,689,True,4.43,OPO_FC,32.51,False
2025-02-03,ALEX-012,Alex Drawer Unit,Office,35.52,93.31,0,Rome,308,True,4.73,ROM_FC,33.03,False
2025-02-10,FJADRAR-014,Fjädrar Cushion,Decoration,22.26,23.1,0,Barcelona,741,False,4.52,BCN_FC,31.74,False
2024-02-01,MALM-009,Malm Dresser,Bedroom,17.8,200.76,0,Milan,184,True,4.65,MIL_FC,32.46,False
2024-11-25,MALM-009,Malm Dresser,Bedroom,34.13,150.57,1,Porto,278,True,4.53,OPO_FC,9.95,False
2025-05-02,ALEX-012,Alex Drawer Unit,Office,7.56,69.98,1,Porto,112,True,4.54,OPO_FC,10.71,False
2024-10-07,FORNYAD-011,Förnyad Mug,Kitchen,10.17,3.44,0,Bordeaux,459,False,4.81,BDX_FC,35.89,False
2025-04-28,MALM-009,Malm Dresser,Bedroom,14.83,200.76,0,Porto,689,True,4.7,OPO_FC,32.46,False
2025-03-27,LACK-004,Lack Table,Living Room,32.0,69.98,1,Zenata,350,True,3.95,MOR_FC_ZN,10.71,False
2024-08-19,FORNYAD-011,Förnyad Mug,Kitchen,17.3,3.44,0,Barcelona,384,False,4.46,BCN_FC,35.89,True
2024-03-11,MALM-009,Malm Dresser,Bedroom,5.15,200.76,0,Bordeaux,513,True,3.95,BDX_FC,32.46,False
2024-08-02,FORNYAD-011,Förnyad Mug,Kitchen,22.43,3.44,0,Thessaloniki,73,False,4.75,THS_FC,35.89,True
2024-08-15,ALEX-012,Alex Drawer Unit,Office,28.45,93.31,0,Naples,199,True,4.57,NAP_FC,33.03,False
2024-01-11,FJADRAR-014,Fjädrar Cushion,Decoration,19.29,23.1,0,Naples,141,False,4.02,NAP_FC,31.74,True
2024-12-29,FRIHET-010,Friheten Sofa Bed,Living Room,11.23,610.36,0,Rome,400,True,4.47,ROM_FC,32.51,False
2024-05-12,FORNYAD-011,Förnyad Mug,Kitchen,44.07,2.58,1,Valencia,540,False,4.79,VLC_FC,14.53,False
2024-03-02,MALM-009,Malm Dresser,Bedroom,35.1,150.57,1,Porto,606,True,4.98,OPO_FC,9.95,False
2024-07-26,MALM-009,Malm Dresser,Bedroom,38.67,200.76,0,Athens,442,True,4.89,ATH_FC,32.46,False
2024-10-12,MALM-009,Malm Dresser,Bedroom,22.4,200.76,0,Bordeaux,637,True,4.85,BDX_FC,32.46,False
2024-03-31,FORNYAD-011,Förnyad Mug,Kitchen,48.05,3.44,0,Valencia,608,False,4.1,VLC_FC,35.89,False
2024-05-20,RASKOG-013,Råskog Cart,Storage,22.12,49.0,0,Barcelona,791,False,4.27,BCN_FC,34.36,False
2024-11-22,RASKOG-013,Råskog Cart,Storage,34.68,49.0,0,Milan,370,False,4.91,MIL_FC,34.36,True
2024-06-26,MALM-009,Malm Dresser,Bedroom,39.66,200.76,0,Porto,91,True,3.9,OPO_FC,32.46,False
2024-08-13,ALEX-012,Alex Drawer Unit,Office,10.24,93.31,0,Marseille,475,True,4.96,MRS_FC,33.03,False
2024-03-13,ALEX-012,Alex Drawer Unit,Office,46.6,93.31,0,Naples,728,True,4.49,NAP_FC,33.03,False
2024-06-18,RASKOG-013,Råskog Cart,Storage,29.6,36.75,1,Thessaloniki,460,False,4.86,THS_FC,12.47,False
2024-02-26,MALM-009,Malm Dresser,Bedroom,7.03,200.76,0,Barcelona,779,True,4.5,BCN_FC,32.46,False
2024-11-11,FRIHET-010,Friheten Sofa Bed,Living Room,19.12,610.36,0,Barcelona,440,True,4.4,BCN_FC,32.51,False
2024-09-19,RASKOG-013,Råskog Cart,Storage,28.0,49.0,0,Porto,741,False,4.99,OPO_FC,34.36,False
2024-04-16,RASKOG-013,Råskog Cart,Storage,28.47,49.0,0,Barcelona,82,False,5.0,BCN_FC,34.36,False
2024-09-11,FJADRAR-014,Fjädrar Cushion,Decoration,45.3,23.1,0,Athens,243,False,4.36,ATH_FC,31.74,False
2024-05-23,MALM-009,Malm Dresser,Bedroom,5.5,200.76,0,Thessaloniki,420,True,3.99,THS_FC,32.46,False
2024-02-14,FJADRAR-014,Fjädrar Cushion,Decoration,9.1,23.1,0,Milan,107,False,4.43,MIL_FC,31.74,False
2025-02-25,FRIHET-010,Friheten Sofa Bed,Living Room,25.12,610.36,0,Porto,649,True,5.0,OPO_FC,32.51,False
2024-07-31,RASKOG-013,Råskog Cart,Storage,11.86,49.0,0,Marseille,271,False,4.4,MRS_FC,34.36,False
2025-03-07,FORNYAD-011,Förnyad Mug,Kitchen,21.21,3.44,0,Barcelona,353,False,4.61,BCN_FC,35.89,False
2024-04-10,ALEX-012,Alex Drawer Unit,Office,21.63,93.31,0,Valencia,140,True,4.25,VLC_FC,33.03,False
2025-01-04,RASKOG-013,Råskog Cart,Storage,27.99,49.0,0,Marseille,729,False,4.6,MRS_FC,34.36,False
2024-11-14,MALM-009,Malm Dresser,Bedroom,49.95,200.76,0,Milan,536,True,4.95,MIL_FC,32.46,False
2024-01-24,RASKOG-013,Råskog Cart,Storage,40.11,49.0,0,Marseille,464,False,4.3,MRS_FC,34.36,False
2024-11-22,RASKOG-013,Råskog Cart,Storage,26.01,49.0,0,Valencia,694,False,4.69,VLC_FC,34.36,False
2024-05-04,ALEX-012,Alex Drawer Unit,Office,15.71,93.31,0,Marseille,235,True,4.49,MRS_FC,33.03,True
2024-09-14,MALM-009,Malm Dresser,Bedroom,48.28,200.76,0,Naples,559,True,4.98,NAP_FC,32.46,False
2024-03-22,MALM-009,Malm Dresser,Bedroom,23.87,200.76,0,Barcelona,36,True,4.09,BCN_FC,32.46,False
2024-12-30,FJADRAR-014,Fjädrar Cushion,Decoration,38.35,17.32,1,Bordeaux,773,False,3.97,BDX_FC,8.99,False
2024-08-14,MALM-009,Malm Dresser,Bedroom,30.04,200.76,0,Valencia,552,True,4.35,VLC_FC,32.46,False
2024-08-23,FJADRAR-014,Fjädrar Cushion,Decoration,15.71,23.1,0,Milan,149,False,4.33,MIL_FC,31.74,True
2025-04-12,RASKOG-013,Råskog Cart,Storage,34.89,49.0,0,Valencia,557,False,4.1,VLC_FC,34.36,False
2024-10-18,FJADRAR-014,Fjädrar Cushion,Decoration,40.38,17.32,1,Porto,446,False,4.85,OPO_FC,8.99,False
2025-02-24,FJADRAR-014,Fjädrar Cushion,Decoration,34.96,23.1,0,Barcelona,717,False,3.98,BCN_FC,31.74,False
2024-09-09,FRIHET-010,Friheten Sofa Bed,Living Room,23.88,610.36,0,Milan,476,True,4.15,MIL_FC,32.51,False
2024-07-14,MALM-009,Malm Dresser,Bedroom,20.1,150.57,1,Naples,445,True,4.0,NAP_FC,9.95,False
2024-09-10,RASKOG-013,Råskog Cart,Storage,28.58,49.0,0,Marseille,647,False,4.14,MRS_FC,34.36,False
2024-07-02,KALLAX-002,Kallax Shelf,Storage,14.0,399.0,0,Zenata,150,True,4.65,MOR_FC_ZN,26.5,False
2024-07-28,RASKOG-013,Råskog Cart,Storage,22.07,49.0,0,Marseille,178,False,4.13,MRS_FC,34.36,False
2024-12-29,FJADRAR-014,Fjädrar Cushion,Decoration,24.79,23.1,0,Thessaloniki,301,False,4.51,THS_FC,31.74,True
2024-11-10,MALM-009,Malm Dresser,Bedroom,18.44,150.57,1,Valencia,693,True,3.8,VLC_FC,9.95,False
2025-05-19,ALEX-012,Alex Drawer Unit,Office,20.53,93.31,0,Valencia,697,True,4.09,VLC_FC,33.03,False
2024-09-19,FRIHET-010,Friheten Sofa Bed,Living Room,26.79,610.36,0,Porto,340,True,4.83,OPO_FC,32.51,False
2024-10-29,ALEX-012,Alex Drawer Unit,Office,13.98,93.31,0,Milan,665,True,4.99,MIL_FC,33.03,True
2024-04-03,BILLY-001,Billy Bookcase,Storage,13.0,549.0,0,Zenata,323,True,4.29,MOR_FC_ZN,37.27,True
2024-07-07,ALEX-012,Alex Drawer Unit,Office,17.12,93.31,0,Rome,54,True,4.97,ROM_FC,33.03,False
2024-06-20,FJADRAR-014,Fjädrar Cushion,Decoration,45.48,23.1,0,Thessaloniki,85,False,4.21,THS_FC,31.74,True
2024-01-04,FJADRAR-014,Fjädrar Cushion,Decoration,15.88,23.1,0,Milan,571,False,4.03,MIL_FC,31.74,False
2024-01-18,FJADRAR-014,Fjädrar Cushion,Decoration,33.72,23.1,0,Bordeaux,693,False,4.6,BDX_FC,31.74,False
2024-09-19,FJADRAR-014,Fjädrar Cushion,Decoration,25.4,23.1,0,Thessaloniki,379,False,4.37,THS_FC,31.74,False
2025-05-19,FORNYAD-011,Förnyad Mug,Kitchen,9.62,3.44,0,Athens,86,False,4.79,ATH_FC,35.89,False
2025-03-06,ALEX-012,Alex Drawer Unit,Office,27.73,93.31,0,Thessaloniki,792,True,4.3,THS_FC,33.03,False
2024-07-11,FORNYAD-011,Förnyad Mug,Kitchen,17.28,3.44,0,Naples,429,False,4.23,NAP_FC,35.89,False
2025-02-13,MALM-009,Malm Dresser,Bedroom,9.16,200.76,0,Porto,294,True,4.25,OPO_FC,32.46,True
2025-01-09,RASKOG-013,Råskog Cart,Storage,16.53,49.0,0,Rome,602,False,4.9,ROM_FC,34.36,False
2024-04-13,RASKOG-013,Råskog Cart,Storage,19.52,49.0,0,Milan,328,False,4.13,MIL_FC,34.36,False
2024-12-18,FJADRAR-014,Fjädrar Cushion,Decoration,30.61,23.1,0,Milan,331,False,4.14,MIL_FC,31.74,False
2024-08-16,ALEX-012,Alex Drawer Unit,Office,49.68,93.31,0,Milan,28,True,4.53,MIL_FC,33.03,False
2024-09-07,FORNYAD-011,Förnyad Mug,Kitchen,16.93,2.58,1,Porto,282,False,4.74,OPO_FC,14.53,True
2025-03-06,FORNYAD-011,Förnyad Mug,Kitchen,41.76,3.44,0,Thessaloniki,407,False,4.53,THS_FC,35.89,False
2024-10-03,FORNYAD-011,Förnyad Mug,Kitchen,32.17,3.44,0,Barcelona,694,False,4.34,BCN_FC,35.89,False
2024-11-22,MALM-009,Malm Dresser,Bedroom,42.54,200.76,0,Porto,722,True,4.7,OPO_FC,32.46,False
2024-05-15,FORNYAD-011,Förnyad Mug,Kitchen,7.48,3.44,0,Athens,394,False,4.44,ATH_FC,35.89,True
2024-11-02,KALLAX-002,Kallax Shelf,Storage,9.0,399.0,0,Zenata,210,True,4.15,MOR_FC_ZN,26.5,False
2025-03-17,FORNYAD-011,Förnyad Mug,Kitchen,15.79,2.58,1,Valencia,438,False,4.34,VLC_FC,14.53,False
2024-12-05,ALEX-012,Alex Drawer Unit,Office,29.42,93.31,0,Bordeaux,576,True,4.22,BDX_FC,33.03,False
2024-01-07,FORNYAD-011,Förnyad Mug,Kitchen,12.94,2.58,1,Marseille,518,False,4.02,MRS_FC,14.53,False
2024-10-17,ALEX-012,Alex Drawer Unit,Office,23.71,93.31,0,Naples,570,True,4.76,NAP_FC,33.03,False
2024-06-09,RASKOG-013,Råskog Cart,Storage,36.3,49.0,0,Milan,97,False,4.57,MIL_FC,34.36,False
2024-11-17,ALEX-012,Alex Drawer Unit,Office,28.81,93.31,0,Naples,31,True,4.62,NAP_FC,33.03,False
2024-07-10,FRIHET-010,Friheten Sofa Bed,Living Room,43.68,610.36,0,Marseille,137,True,4.98,MRS_FC,32.51,False
2024-11-28,FORNYAD-011,Förnyad Mug,Kitchen,38.28,3.44,0,Porto,380,False,4.0,OPO_FC,35.89,False
2024-03-11,RASKOG-013,Råskog Cart,Storage,8.61,49.0,0,Marseille,566,False,4.26,MRS_FC,34.36,False
2024-09-01,RASKOG-013,Råskog Cart,Storage,7.1,49.0,0,Porto,576,False,4.48,OPO_FC,34.36,False
2024-01-11,MALM-009,Malm Dresser,Bedroom,10.23,200.76,0,Athens,417,True,4.34,ATH_FC,32.46,False
2024-08-05,FRIHET-010,Friheten Sofa Bed,Living Room,35.5,610.36,0,Bordeaux,30,True,4.61,BDX_FC,32.51,True
2024-12-30,RIBBA-008,Ribba Frame,Decoration,44.0,69.98,1,Zenata,500,False,3.86,MOR_FC_ZN,10.71,False
2024-03-01,RASKOG-013,Råskog Cart,Storage,39.54,49.0,0,Milan,745,False,4.05,MIL_FC,34.36,False
2024-04-22,ALEX-012,Alex Drawer Unit,Office,7.75,69.98,1,Valencia,616,True,4.75,VLC_FC,10.71,False
2024-03-01,FJADRAR-014,Fjädrar Cushion,Decoration,36.81,23.1,0,Naples,499,False,4.4,NAP_FC,31.74,False
2024-09-22,FORNYAD-011,Förnyad Mug,Kitchen,23.84,3.44,0,Naples,63,False,4.4,NAP_FC,35.89,False
2024-09-19,MALM-009,Malm Dresser,Bedroom,44.71,200.76,0,Marseille,394,True,3.85,MRS_FC,32.46,False
2024-09-01,RASKOG-013,Råskog Cart,Storage,33.81,49.0,0,Marseille,352,False,4.01,MRS_FC,34.36,False
2024-05-03,FORNYAD-011,Förnyad Mug,Kitchen,46.45,3.44,0,Naples,331,False,4.64,NAP_FC,35.89,False
2024-06-11,FRIHET-010,Friheten Sofa Bed,Living Room,47.86,610.36,0,Bordeaux,402,True,4.96,BDX_FC,32.51,False
2024-07-30,FORNYAD-011,Förnyad Mug,Kitchen,19.08,3.44,0,Rome,779,False,3.98,ROM_FC,35.89,False
2025-04-22,RASKOG-013,Råskog Cart,Storage,39.03,49.0,0,Bordeaux,98,False,3.94,BDX_FC,34.36,True
2024-12-21,FJADRAR-014,Fjädrar Cushion,Decoration,25.06,23.1,0,Naples,622,False,4.63,NAP_FC,31.74,False
2024-07-15,FORNYAD-011,Förnyad Mug,Kitchen,39.23,2.58,1,Marseille,267,False,4.36,MRS_FC,14.53,False
2025-05-24,RASKOG-013,Råskog Cart,Storage,22.66,49.0,0,Marseille,488,False,4.54,MRS_FC,34.36,False
2024-06-02,MALM-009,Malm Dresser,Bedroom,49.71,200.76,0,Milan,609,True,4.18,MIL_FC,32.46,False
2024-11-18,ALEX-012,Alex Drawer Unit,Office,5.87,93.31,0,Rome,210,True,4.97,ROM_FC,33.03,False
2024-09-10,MALM-009,Malm Dresser,Bedroom,28.52,150.57,1,Marseille,424,True,4.28,MRS_FC,9.95,False
2024-08-06,FRIHET-010,Friheten Sofa Bed,Living Room,11.95,610.36,0,Valencia,592,True,4.54,VLC_FC,32.51,False
2024-03-03,FRIHET-010,Friheten Sofa Bed,Living Room,38.81,610.36,0,Bordeaux,530,True,4.42,BDX_FC,32.51,False
2025-01-23,FJADRAR-014,Fjädrar Cushion,Decoration,39.02,23.1,0,Naples,94,False,4.23,NAP_FC,31.74,False
2024-03-17,FJADRAR-014,Fjädrar Cushion,Decoration,24.07,23.1,0,Rome,188,False,4.2,ROM_FC,31.74,False
